user_id,age_group,city,city_tier,kyc_status,account_age_days,linked_bank_count,avg_monthly_transactions,avg_transaction_value,preferred_app,preferred_device,user_loyalty_score,is_high_risk_user
USR01921,35-44,Surat,Tier 2,Verified,1453,2,33,385.22,BHIM,Android,0.975,0
USR01922,25-34,Rajkot,Tier 2,Verified,2279,1,27,556.59,Paytm,Android,0.22,0
USR01923,45-54,Visakhapatnam,Tier 2,Verified,1359,4,32,651.35,PhonePe,Android,0.663,1
USR01924,25-34,Jalandhar,Tier 3,Verified,928,2,11,148.57,WhatsApp Pay,Android,0.352,0
USR01925,18-24,Mumbai,Tier 1,Verified,2231,2,44,599.25,PhonePe,iOS,0.881,0
USR01926,55+,Agra,Tier 2,Verified,465,2,22,579.47,Paytm,Web,0.719,0
USR01927,25-34,Hubli,Tier 3,Verified,2286,1,16,272.98,GPay,iOS,0.498,0
USR01928,35-44,Mysuru,Tier 3,Verified,2412,2,28,334.08,PhonePe,iOS,0.872,0
USR01929,35-44,Vadodara,Tier 2,Verified,979,2,27,700.76,PhonePe,iOS,0.491,0
USR01930,45-54,Vadodara,Tier 2,Verified,413,1,37,438.61,PhonePe,Android,0.513,0
USR01931,25-34,Bengaluru,Tier 1,Verified,803,2,36,1198.3,Paytm,Android,0.949,0
USR01932,25-34,Chennai,Tier 1,Verified,116,1,58,1963.13,PhonePe,iOS,0.897,0
USR01933,35-44,Warangal,Tier 3,Verified,799,1,22,252.4,PhonePe,iOS,0.165,0
USR01934,18-24,Indore,Tier 2,Verified,1678,1,43,294.51,PhonePe,iOS,0.574,0
USR01935,35-44,Kochi,Tier 2,Verified,78,2,24,1000.38,PhonePe,Android,0.44,1
USR01936,18-24,Chandigarh,Tier 2,Verified,85,2,19,1362.11,PhonePe,iOS,0.68,1
USR01937,35-44,Hyderabad,Tier 1,Verified,372,1,38,2001.25,BHIM,Android,0.945,0
USR01938,35-44,Mumbai,Tier 1,Verified,465,2,37,1125.91,PhonePe,iOS,0.836,0
USR01939,25-34,Ranchi,Tier 3,Verified,858,1,20,226.13,Paytm,Android,0.784,0
USR01940,18-24,Bengaluru,Tier 1,Verified,1289,1,52,423.34,WhatsApp Pay,Android,0.239,0
USR01941,35-44,Rajkot,Tier 2,Not Verified,1125,2,57,670.74,PhonePe,Android,0.211,0
USR01942,25-34,Delhi,Tier 1,Verified,2260,1,19,1137.98,PhonePe,Android,0.56,0
USR01943,45-54,Guwahati,Tier 3,Verified,34,3,24,120.25,GPay,Android,0.122,0
USR01944,45-54,Bengaluru,Tier 1,Verified,1477,2,53,4051.02,Amazon Pay,Web,0.303,0
USR01945,18-24,Amritsar,Tier 3,Verified,490,1,20,1004.83,GPay,Android,0.992,0
USR01946,45-54,Hubli,Tier 3,Verified,1493,1,19,534.47,BHIM,Android,0.4,0
USR01947,25-34,Delhi,Tier 1,Verified,207,2,32,914.87,WhatsApp Pay,Android,0.26,0
USR01948,25-34,Bengaluru,Tier 1,Verified,1771,1,65,697.04,PhonePe,Android,0.701,0
USR01949,18-24,Chandigarh,Tier 2,Verified,1205,1,36,472.44,PhonePe,Android,0.194,0
USR01950,18-24,Warangal,Tier 3,Verified,1541,3,26,52.28,BHIM,iOS,0.83,0
USR01951,18-24,Delhi,Tier 1,Verified,38,3,25,3003.38,Paytm,iOS,0.98,0
USR01952,18-24,Kanpur,Tier 2,Not Verified,1341,1,10,343.72,Paytm,iOS,0.502,0
USR01953,45-54,Ahmedabad,Tier 1,Verified,305,1,39,401.81,Paytm,Web,0.485,0
USR01954,55+,Guwahati,Tier 3,Verified,400,1,18,197.23,GPay,iOS,0.215,0
USR01955,55+,Bhopal,Tier 2,Verified,1337,1,32,54.56,GPay,Android,0.533,0
USR01956,25-34,Agra,Tier 2,Verified,1395,1,30,417.69,PhonePe,Android,0.95,0
USR01957,25-34,Pune,Tier 1,Verified,1744,2,45,437.76,Paytm,Android,0.585,0
USR01958,25-34,Aurangabad,Tier 3,Verified,972,1,16,679.16,Paytm,Android,0.623,0
USR01959,35-44,Agra,Tier 2,Verified,928,2,19,346.66,PhonePe,Android,0.312,1
USR01960,35-44,Chandigarh,Tier 2,Verified,100,1,15,1317.8,BHIM,iOS,0.527,0
USR01961,18-24,Lucknow,Tier 2,Verified,274,3,30,1028.83,Paytm,Android,0.425,0
USR01962,25-34,Madurai,Tier 3,Verified,600,1,20,199.45,Paytm,Android,0.23,0
USR01963,25-34,Indore,Tier 2,Verified,1754,1,18,423.23,PhonePe,Android,0.845,0
USR01964,35-44,Kanpur,Tier 2,Verified,510,4,25,715.54,PhonePe,Android,0.734,0
USR01965,45-54,Jaipur,Tier 2,Verified,1769,1,32,716.55,PhonePe,Android,0.731,0
USR01966,18-24,Ranchi,Tier 3,Verified,1983,3,11,336.11,GPay,Android,0.883,1
USR01967,18-24,Kolkata,Tier 1,Verified,608,1,53,493.87,BHIM,Android,0.169,0
USR01968,18-24,Chandigarh,Tier 2,Verified,1735,1,32,192.57,Paytm,Android,0.264,0
USR01969,18-24,Rajkot,Tier 2,Verified,2190,2,42,325.91,PhonePe,iOS,0.37,0
USR01970,45-54,Jalandhar,Tier 3,Verified,1848,2,8,326.29,Amazon Pay,Android,0.726,0
USR01971,25-34,Bengaluru,Tier 1,Verified,275,3,84,913.24,PhonePe,Android,0.129,0
USR01972,35-44,Aurangabad,Tier 3,Verified,686,1,25,208.0,PhonePe,Android,0.849,0
USR01973,25-34,Ahmedabad,Tier 1,Verified,2299,2,21,236.83,GPay,Android,0.332,0
USR01974,35-44,Chennai,Tier 1,Verified,961,1,66,1277.76,Amazon Pay,iOS,0.241,0
USR01975,25-34,Coimbatore,Tier 2,Verified,1576,4,34,629.94,GPay,Android,0.213,0
USR01976,25-34,Solapur,Tier 3,Verified,259,1,27,126.71,WhatsApp Pay,Android,0.265,0
USR01977,18-24,Delhi,Tier 1,Verified,1948,1,67,3191.18,GPay,iOS,0.687,0
USR01978,25-34,Patna,Tier 2,Verified,705,1,27,1332.09,Paytm,iOS,0.434,0
USR01979,45-54,Visakhapatnam,Tier 2,Not Verified,474,1,16,681.77,PhonePe,iOS,0.426,0
USR01980,18-24,Bhopal,Tier 2,Verified,144,1,19,851.48,PhonePe,iOS,0.246,0
USR01981,18-24,Nagpur,Tier 2,Verified,2475,1,23,316.33,PhonePe,Android,0.919,0
USR01982,18-24,Hyderabad,Tier 1,Verified,162,1,44,1044.58,BHIM,iOS,0.177,0
USR01983,35-44,Jaipur,Tier 2,Verified,2339,4,19,905.76,BHIM,Android,0.535,1
USR01984,18-24,Ranchi,Tier 3,Not Verified,1294,1,23,141.26,PhonePe,Android,0.421,0
USR01985,55+,Patna,Tier 2,Verified,2078,1,31,808.29,BHIM,Android,0.777,0
USR01986,45-54,Kanpur,Tier 2,Verified,428,1,26,528.91,GPay,Android,0.907,0
USR01987,35-44,Coimbatore,Tier 2,Verified,645,1,11,328.91,PhonePe,iOS,0.816,0
USR01988,18-24,Meerut,Tier 3,Not Verified,183,1,27,275.94,GPay,iOS,0.236,0
USR01989,25-34,Delhi,Tier 1,Verified,978,3,40,737.93,Paytm,Android,0.827,0
USR01990,18-24,Kochi,Tier 2,Not Verified,689,4,27,545.69,Amazon Pay,Android,0.551,0
USR01991,25-34,Kolkata,Tier 1,Verified,1862,2,66,461.43,PhonePe,Android,0.405,0
USR01992,25-34,Pune,Tier 1,Verified,193,3,40,1005.04,PhonePe,Android,0.797,0
USR01993,35-44,Hyderabad,Tier 1,Verified,337,4,65,312.16,PhonePe,Android,0.61,0
USR01994,35-44,Lucknow,Tier 2,Verified,91,1,23,503.66,GPay,Android,0.883,0
USR01995,45-54,Madurai,Tier 3,Verified,387,1,27,112.61,GPay,iOS,0.509,0
USR01996,45-54,Visakhapatnam,Tier 2,Verified,691,1,35,385.83,Paytm,iOS,0.619,0
USR01997,35-44,Delhi,Tier 1,Verified,763,2,45,613.9,PhonePe,Android,0.515,0
USR01998,35-44,Chennai,Tier 1,Verified,1840,2,39,1464.63,GPay,Web,0.226,0
USR01999,18-24,Solapur,Tier 3,Verified,2029,1,12,177.91,BHIM,iOS,0.873,0
USR02000,35-44,Meerut,Tier 3,Verified,558,1,23,498.19,Amazon Pay,Android,0.561,0
